llm_row_number,article_id_schema,sentence_id_schema,stable_sentence_id,stable_article_id,party_mentioned
29589,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_58463ea14d6f23d7f0225c58e9f856a8f5010e8052ba4382480fb5f1bd4353ce,art_v1_4fdd62a700fce25d76031bbfac3006a992edb29886dfb0753e56dd1adec57408,republican
29590,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_dc4d1656a6814c3790987fb1f9253e04fc8009b2b37c37be02e08f2f316cc1d8,art_v1_f948f24c13f9d6c2061df8b55451275a3100d2fbfe4d2eab0185956730406863,republican
29591,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_2660e00f5725d50ce4faf605ae93cae0e7ec7c26569716b8164a708bb426e42a,art_v1_f948f24c13f9d6c2061df8b55451275a3100d2fbfe4d2eab0185956730406863,republican
29592,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_f92feee96e0844c2d77fadf95e06a63ef96cc2b07939dc3f0ed258dd0dcabfc9,art_v1_f948f24c13f9d6c2061df8b55451275a3100d2fbfe4d2eab0185956730406863,republican
29593,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_10793947fcc4b9e467bda3c2eb69cc0db40d655d6a552414d52585071d0acd79,art_v1_f948f24c13f9d6c2061df8b55451275a3100d2fbfe4d2eab0185956730406863,democrat
29594,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_842dfeada96816204501107b83d1d2dbce66729f68c1bcefc7edc926842b4da1,art_v1_f948f24c13f9d6c2061df8b55451275a3100d2fbfe4d2eab0185956730406863,democrat
29595,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_43fba2c42277ca2c71d098f46759559adc2b1d7b801cd898790b0aa437378a5f,art_v1_e821f816168c1db3d964cdddb8ae66b52c6fc51c823b1ecfb6313438bd95c36c,democrat
29596,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_81f5f21fbe869ca10b41e1cd5baab93b7b814068207d662098ec2b138f82dafb,art_v1_e821f816168c1db3d964cdddb8ae66b52c6fc51c823b1ecfb6313438bd95c36c,democrat
29597,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_dc943715d455858e6f2db949fabae0e94a3c0b54b3a1ac1ec5ef509c265eece5,art_v1_e821f816168c1db3d964cdddb8ae66b52c6fc51c823b1ecfb6313438bd95c36c,democrat
29598,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_88bbaac297f8196a3e9d156be05c5888069e2bf022658ac620e10360c2ef166e,art_v1_d3b9ab30ef61890425fcc4ff2b44de963ad4e50105092b0c2cae4fe1f0688b98,republican
29599,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_182bfffd59b7b148582447b1bc43038e3f2eaec7eede4646144f9e5fbf618422,art_v1_d3b9ab30ef61890425fcc4ff2b44de963ad4e50105092b0c2cae4fe1f0688b98,republican
29600,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_13143e472a85c95be4462fd59687d71f8bbb89b90f6eb0fb0aa78db3e282d5ae,art_v1_d3b9ab30ef61890425fcc4ff2b44de963ad4e50105092b0c2cae4fe1f0688b98,republican
29601,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_f4ef69cfefcceac4856b82c2240d35df05c73a21b624c4f58c51dc776c607a6e,art_v1_d3b9ab30ef61890425fcc4ff2b44de963ad4e50105092b0c2cae4fe1f0688b98,republican
29602,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_22186df8aeff229aebbdfc7aeff8af37fbf05a3dba56d6c15f694b8946c85849,art_v1_d3b9ab30ef61890425fcc4ff2b44de963ad4e50105092b0c2cae4fe1f0688b98,republican
29603,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_a0ecec820f66dfac6f4de1cb9c7e03a59320f0c3e5dc145f3f7fbf691aadc639,art_v1_d3b9ab30ef61890425fcc4ff2b44de963ad4e50105092b0c2cae4fe1f0688b98,republican
29604,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_0c599610a9f7dd20d8ae12e50b607ed6512ef36f19a97b8310ce426fb45c09cc,art_v1_d3b9ab30ef61890425fcc4ff2b44de963ad4e50105092b0c2cae4fe1f0688b98,democrat
29605,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_96e51a950d4be83120eb0adaa0c072c5419bee64da963ce3902d9c9b46b6d976,art_v1_59b0676d7d9c7665318e7fca26cc1911191614658ed25387dad484d40a1cd124,republican
29606,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_78e0722ea8f575a22ecf3e276b114c94116cde40ba741792fee41462825b6078,art_v1_59b0676d7d9c7665318e7fca26cc1911191614658ed25387dad484d40a1cd124,republican
29607,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_35a4295889d947238b2b20e5149654eff2bf452df02b385effa643a627c7f46c,art_v1_59b0676d7d9c7665318e7fca26cc1911191614658ed25387dad484d40a1cd124,republican
29608,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_406546535a1b5e850bdec245ddf0c790c18d7176284ad00c09874ed36a55527b,art_v1_59b0676d7d9c7665318e7fca26cc1911191614658ed25387dad484d40a1cd124,democrat
29609,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_61df05241a3724fcc77eb0d07378079804e3ab3b1a853e4c1d98291d2c1efca2,art_v1_e0c19cf3a93ff8813cbc2d9a23da33186e3d069e8a52c43aebe162018fd94914,republican
29610,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_248f5f65e2bbe3323bdc9e729215471d789018a12dbff3230ad86ebe3b2393e6,art_v1_e0c19cf3a93ff8813cbc2d9a23da33186e3d069e8a52c43aebe162018fd94914,republican
29611,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_5b4b9409500389573dc539d27b5038d48799c88da29bbd3d0fe0c158a8f511d6,art_v1_e0c19cf3a93ff8813cbc2d9a23da33186e3d069e8a52c43aebe162018fd94914,democrat
29612,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_53df0d666ef95206512ba8cf01902408d05dcc2a7e45827879bffbc66446c4fa,art_v1_2466d2796de74ad01bf8d5c4aab919b49672aacde916666a17af87fee05399ab,republican
29613,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_52ed1ce60fdc78449026af702178ef411af4cfec0679205da5431e23839177a3,art_v1_2466d2796de74ad01bf8d5c4aab919b49672aacde916666a17af87fee05399ab,republican
29614,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_78bd2d05d3c607df97062c6b964acd7cf4aa98186a1cb024dee5ffa07389937b,art_v1_729d508ebf2e8c0eccc45d0a1ba4112b1f28e6ebfee9452297e80c18317c8982,republican
29615,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_9dbfcbf79effdb11eb74b518e3e7edb3d1792355b980cd476a14e1d053ff5755,art_v1_6a5e62609c734df0890602de3522c71771d972c8d92754cfdf38dc39a61df57b,republican
29616,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_c584b686ee282e87505a51da6765917482d3f41fe4067db7e7a63c2be27cc031,art_v1_6a5e62609c734df0890602de3522c71771d972c8d92754cfdf38dc39a61df57b,republican
29617,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_569e784481bdd6cf467b7c737b477653dd3970005839fb100585aec2edf5e03e,art_v1_6a5e62609c734df0890602de3522c71771d972c8d92754cfdf38dc39a61df57b,republican
29618,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_d7167c827a9220bedc682a7d640e701eb2245f76ed637761db5e0804bfccca90,art_v1_45ee805c4f9a64ec3e979dd0e974749e36f5cd56c194a9776b49c8e4bc9d3338,republican
29619,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_c76798b2fc94bc16ac8e7665550d75814999e012a8e50d0c9945c84372358e02,art_v1_45ee805c4f9a64ec3e979dd0e974749e36f5cd56c194a9776b49c8e4bc9d3338,republican
29620,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_45157a0324837655b7b45b07c54d1ee5b9ed394b0907c67f8b998db1d8c919ba,art_v1_e627e1b38ed1ff78943d6d33c532e38fdbe73cea1af1a54dc3ae4dc4beaf6017,republican
29621,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_93c0a0ed5730a8b2955e232cc61e28ec9f54876b0ce2688298372d55261ab01d,art_v1_e627e1b38ed1ff78943d6d33c532e38fdbe73cea1af1a54dc3ae4dc4beaf6017,republican
29622,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_36f472d172bafef1dcff974e37be26733e45221726ba90906ca63bc4a1db6a0f,art_v1_e627e1b38ed1ff78943d6d33c532e38fdbe73cea1af1a54dc3ae4dc4beaf6017,republican
29623,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_1512e94e7b9a379dd78348355eb111b0e9188b416f73918e5171f01a5eb858ad,art_v1_e627e1b38ed1ff78943d6d33c532e38fdbe73cea1af1a54dc3ae4dc4beaf6017,republican
29624,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_52ad1dd648941add5d303487885f628ec5f08c903eb9a6bebd8e0f54779743e9,art_v1_e627e1b38ed1ff78943d6d33c532e38fdbe73cea1af1a54dc3ae4dc4beaf6017,republican
29625,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_65e2ea34ba3a6198e3598a595d1db4ab28c85096e39c1bddc031adb6237070be,art_v1_e627e1b38ed1ff78943d6d33c532e38fdbe73cea1af1a54dc3ae4dc4beaf6017,democrat
29626,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_c3bfe5d06e0aeaa15f88be9f1479698d53f019da8718ff5a72067ad37c0134aa,art_v1_f86242c416ddb2216e44d0dbd8af3cad257e23c0dc789fa686f9073ad888f1d8,democrat
29627,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_dea9cfd6381e959e4e012a557d2eb7082deb21d725afe7bc56302d6e7b923da5,art_v1_a580d3957fcffbad1f6d76157aaef1358f4613556aa2fd4f7805dd4766b25249,republican
29628,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_73936f88a09344b9f1663c12571a73d3c26a846c7cf0b24628e911c8de6f5a1d,art_v1_a580d3957fcffbad1f6d76157aaef1358f4613556aa2fd4f7805dd4766b25249,democrat
29629,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_133237a33fb7ed6bd0963a922a133574bce5b580528688159d16485acf6fe1b3,art_v1_5c2014391ff4a3a3bf3215d1e34d6eb678afd31501020b7b585dfe9fdde4c9c8,republican
29630,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_98cd57d4204f9a68792b8c9060e63c0fe082109134d4d35c631b729f4034a114,art_v1_5c2014391ff4a3a3bf3215d1e34d6eb678afd31501020b7b585dfe9fdde4c9c8,democrat
29631,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_95bb1b20f7e7965983ac4b7e5c382e93f5c7a5a438288dbf4fa86095c615e558,art_v1_bfb14aac0525166ac2b1cec27aebc2ba7cf88c2604ae302f960058ae32e6db69,republican
29632,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_f26959099b466795c93a0763de0c5f804fa5f9438e44f813d1c463455299dd54,art_v1_bfb14aac0525166ac2b1cec27aebc2ba7cf88c2604ae302f960058ae32e6db69,republican
29633,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_0fbc4040d3b07cc98636c7c6f50954d4a4829000858db10ca64a935ae56ef964,art_v1_bfb14aac0525166ac2b1cec27aebc2ba7cf88c2604ae302f960058ae32e6db69,democrat
29634,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_faf96d414d5a15a04b4c2c5137039d228cbeda560a9c2242ab5d1c60c03025eb,art_v1_209f16d4ddbbc051917a65d81583a433251960ff6d7e79130387b8bce1dc7671,republican
29635,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_a9213d581b924a4045aef4928104a42332abc135b1a258f64678c83941b39979,art_v1_209f16d4ddbbc051917a65d81583a433251960ff6d7e79130387b8bce1dc7671,democrat
29636,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_eafbf85e3c258ba2f39dfa682b0c16a5790e5254e55c3a3d07af7debefdf87e2,art_v1_209f16d4ddbbc051917a65d81583a433251960ff6d7e79130387b8bce1dc7671,democrat
29637,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_af8dce2d75b2ec1e18ac9da9ae90bb1abfc139b2d1aa66675de4808156c66fa3,art_v1_fd6307d8e7888dfc3e99feece5fc47a0c501f6c2f25e186babf4549e802d84a9,republican
29638,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_37c9d0d34870029a2ddc51b8977fc4d0814006fef5f9ee1ceba3555e64f5f1c3,art_v1_5c306ee862d03e1c97b5d4d776f14f5975c282c3f4b1dd527c1a6a8b9aac0931,republican
29639,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_35c5ce3b871adab7416b8dbb0be64f849958babc3e4a31e12c9d5e95fc84dd58,art_v1_c6655a1497c9e29c641fb188c525f357c8952c983938f7ac5e38efbc7c4a138d,republican
29640,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_96d98e8e2159a08fcc05c3d1b98664de99c57e10903f8409cfe322733642f4f8,art_v1_c6655a1497c9e29c641fb188c525f357c8952c983938f7ac5e38efbc7c4a138d,republican
29641,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_7ea6a596dd9add07f8ebcdb767ff5a560c9b1710a2e73cc27d27e43a39800580,art_v1_c6655a1497c9e29c641fb188c525f357c8952c983938f7ac5e38efbc7c4a138d,democrat
29642,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_1cf21842857d2bc5a9ca476d9031a978fa0c3bb76bb06e76653c8f02b07182b9,art_v1_7a8899d5b5b2c5a0f91bd174b4ebbbf48051243b3f8a787d3baa307cff1045c1,democrat
29643,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_62a26e7de931e11db0b708c1689ebb4e5bf141193e2c192df2c22231b7295544,art_v1_3b568b68bc7a9793e8def788a4be64650a014a78a19d7af2ae8f73c04390512e,republican
29644,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_847b6a1a3643df86c1742efc0763f6c34b750ce76b72e7a8fd25793b6e01edb0,art_v1_2671300d5c6fe91484fb4efb965378448a4644f9b4732f090ced00faf9e29065,republican
29645,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_37b04b0464fa713f374690c7ec2e5f22c54e696896a1e8048bd03c6be5f788a8,art_v1_2671300d5c6fe91484fb4efb965378448a4644f9b4732f090ced00faf9e29065,republican
29646,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_d33e78064465fad55837f16bf0495e384ce811ab0ee0d15f17a610e331f5ca5e,art_v1_2671300d5c6fe91484fb4efb965378448a4644f9b4732f090ced00faf9e29065,republican
29647,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_1200a6cf57c0ca2504ca541c1a5350638a97cc4f43688c06227a449f47626ecb,art_v1_2671300d5c6fe91484fb4efb965378448a4644f9b4732f090ced00faf9e29065,republican
29648,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_7634653e081bd484ce557b8a9bdcd56bcd8e81c7b80d0a87074ca048bcbd4680,art_v1_2671300d5c6fe91484fb4efb965378448a4644f9b4732f090ced00faf9e29065,republican
29649,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_5ad7b99b6a7af466a1025429fea449815a8ebb043293e64a329516e6c408368c,art_v1_2671300d5c6fe91484fb4efb965378448a4644f9b4732f090ced00faf9e29065,democrat
29650,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_191b31a719ce77b2362fcc97e759be86f02e40ae108bed78570b995762df3214,art_v1_2671300d5c6fe91484fb4efb965378448a4644f9b4732f090ced00faf9e29065,democrat
29651,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_c317eaadd9606daefa46c33bba107142ac1a872c28920cfa1b03f34088305076,art_v1_ecda51471fa266cbe56d5e05a84429a4d8869c944addd34da1b71c8ed805aff7,democrat
29652,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_970193a6389cbd494f762d1b5ee77434354521bf79dfef6ef3866b2adf8b8ffc,art_v1_a134fcf9ec350c100080a105c65d5c000c510ff022468b83e1ece2aa97324420,democrat
29653,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_0e832addd57d6394225cf2aeac548a5467feefa0eb75967e894aab1b4917c4b7,art_v1_83cc96771e5fe3d37778b6263f0e021835538cfd03c9c3711d3167d2c7a458db,republican
29654,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_dca4eb5ce20bfa10fcead32e28ff1eadb2ad94dd57233465e205d323d60be6bb,art_v1_14c838180301293344feae6d040903197f018bd93a5d881da06d75d27705c676,republican
29655,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_f0f32808fcfea4b2cc1589ad63f6e48b16b5ce0068189a04e5843d4e8010bb02,art_v1_14c838180301293344feae6d040903197f018bd93a5d881da06d75d27705c676,republican
29656,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_045cedf32699a1fd5e843d5de96af968e40bf9d9551a468fadeb106b6b19a2b9,art_v1_14c838180301293344feae6d040903197f018bd93a5d881da06d75d27705c676,democrat
29657,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_8ab367deceb2f93d9f5fb3f0ed2a5ac22204d510eca1fa23c5e421fecec9eb54,art_v1_14c838180301293344feae6d040903197f018bd93a5d881da06d75d27705c676,democrat
29658,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_9ed0d270c9d8a04155271ca1def9177e249b25545069169c870c26a794a8a512,art_v1_9d0606042b03a95ae642cce9471169a48057cb2981146846df09f548c8567c69,republican
29659,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_91989d7b27c7c339abb8fcce31b45034b66c4c262b11c0a1bbc38aff01a198b9,art_v1_3d04c3c363feb7fb51e5f70f2d4e263a5fdcf7a60d2f323b82a34562ba95a11e,republican
29660,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_86a5d56d4e9f169428218cf29ce1eaf52bf7b65683f1c409f6adff7ac0e1ea26,art_v1_37f876ad23ad7a57e756a8ac239dbc0620e8b673227aa7c5ff087b5075a08196,republican
29661,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_d6e01a18d20ecf5fd0c6f93beae74310292397502e47613e3636389203ddd357,art_v1_37f876ad23ad7a57e756a8ac239dbc0620e8b673227aa7c5ff087b5075a08196,republican
29662,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_8a3cb0f79e6a7df3e3942f6f92883e2df873e1aa29ba069bc687bab814c8d920,art_v1_37f876ad23ad7a57e756a8ac239dbc0620e8b673227aa7c5ff087b5075a08196,republican
29663,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_f7a143c72ba7868a46e5774f391e0c1b0723b9fa9baa7a2182e8cf8bef018f59,art_v1_37f876ad23ad7a57e756a8ac239dbc0620e8b673227aa7c5ff087b5075a08196,republican
29664,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_2aec1b99f78407ec38a1013906aba67b29ab6eb0df40e9de58af99bef7245ee2,art_v1_7c2d3f6daa185f4dfd2202ac0831acc43cf4f440aacb986ab32d66e92d127698,republican
29665,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_ddc21fc37d45a7efa203acb60dccf8de5b3bf114f015ca91119a7dea51eab565,art_v1_788d803f56eaa2b7cb8b73a8eb13b5ef028b4e739d37080548bc9bd3c922b5f2,republican
29666,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_ee2a806cd4dfe0f0ee15b96c397fc63f813893a04f49242abc42886ccf86b20e,art_v1_8222ca4412e3a3b3c5fe0366093422f466298222695f70e7747b71f018da5212,republican
29667,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_0549fdde453b860f5aa482ec3a06be6edcc5df0c491b513b17ded27da0eab5a5,art_v1_8222ca4412e3a3b3c5fe0366093422f466298222695f70e7747b71f018da5212,republican
29668,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_94c4ef50fd61a1784c7faf285141403df5cc97c2acc3f28d2f67865c87455eb1,art_v1_8222ca4412e3a3b3c5fe0366093422f466298222695f70e7747b71f018da5212,republican
29669,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_45d4ebd2a032c0711ee8f01b91bbd423c7599f161994c6a44982286cb980a513,art_v1_8222ca4412e3a3b3c5fe0366093422f466298222695f70e7747b71f018da5212,republican
29670,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_4ba123eb5c606ff9342467fe5e4dc840d2b451af05d3e5bcf5ced315aca438b0,art_v1_8222ca4412e3a3b3c5fe0366093422f466298222695f70e7747b71f018da5212,republican
29671,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_a9aec99493266b47a658a5f997f2cdee9a9720557ef5750d823cbacc50ed43d0,art_v1_8222ca4412e3a3b3c5fe0366093422f466298222695f70e7747b71f018da5212,democrat
29672,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_55f36eabece49c81e55488853c59ff5bc2b06c8a40d829c46fb12d38b7e1dbec,art_v1_8222ca4412e3a3b3c5fe0366093422f466298222695f70e7747b71f018da5212,democrat
29673,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_9fa0c6e40f9b51d3b0c069e051e0f33e50649e533afa1e3547a454dddbc83057,art_v1_8222ca4412e3a3b3c5fe0366093422f466298222695f70e7747b71f018da5212,democrat
29674,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_30a41e618c1628785b8791136e3a4e287844caa2c173116ad912416d51fd0b6d,art_v1_8222ca4412e3a3b3c5fe0366093422f466298222695f70e7747b71f018da5212,democrat
29675,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_883bb74b161280f0663d7beeb1cba3702dcdb63d4c950ed9f4e41fad4d9befbb,art_v1_ebb74fea5c89d70c1345041f3164e92e9a88d0a2c0424fc0da771c5e5da726d0,republican
29676,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_63de09f19213cf9664f7778f34329998996b79d16077990220963aad1496bbd6,art_v1_ebb74fea5c89d70c1345041f3164e92e9a88d0a2c0424fc0da771c5e5da726d0,republican
29677,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_438748f604bbaf49ca2720edd2e9b71573e043184fb81648e4418ea18d6abbb0,art_v1_ebb74fea5c89d70c1345041f3164e92e9a88d0a2c0424fc0da771c5e5da726d0,democrat
29678,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_ca20680a18a4d8d1c734183739a840cab70ca24416fb1606cad9f12514d9f17e,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,republican
29679,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_7bf34f82cf1561c3f3796385cbf1cc731dba714e2921e8b111c167e16b99bbbe,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,republican
29680,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_b9718cf48a17f74bdf2fb6f4f80518f6cd0cb3a83864354a29cefb9061856d33,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,republican
29681,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_3f3e9368313ccf7854589080e5b52e64807659de4cefdcd1d9f2301671dccf9f,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,republican
29682,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_4655d562e4c65570319abcd84f4bcabdc5551b46844054125290d97f77f31c9c,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,republican
29683,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_0bbc64a6cd13d5493f9f8de21e1d0e9d379f2bbbf8f8e01e5be9ad55f02d163a,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,republican
29684,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_a7ad585e1cab426c1f82b5005cea50ed3597bedda7583f41526548ac669ba4a7,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,republican
29685,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_f4fe642ac0fd1a2910e4a2fc595cd3d7cffc0a6917d649266dbc083b09b7506b,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,democrat
29686,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_0dbe72ab1ce1487e0ef79e0d6fc6a5b5e439678f732e25fc8baa536f769c7cca,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,democrat
29687,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_294fa0ef66141219bfa9293b790bbdc3c5e51146d2e421bbeb46e69bb2a7b3e9,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,democrat
29688,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_5a392346ad4204441099151315277439b687ccda585164d3b683f26fdd21a338,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,democrat
29689,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_f03d4cfd3d15006c066b0152d9938f68e0c3d1a61e72323240528f9f721df61e,art_v1_c85a8fb5cc1efc3c979d070d536f8f668c002b61603c3aaee0d8bae98525a825,democrat
29690,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_a5904e61f70db3e2542c373236d7fca416d7bffd83c31ff8b2a0521bdf8454f9,art_v1_ed1d7833ff2f76686c4cbbd2c98a7c3ba1f7b532866f8fcb1f95bb96468d8609,democrat
29691,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_6cc2cff1a3fcec544f3e27ca15932d3ad79e72cfc3c21f074a025dcfea745cdc,art_v1_ed1d7833ff2f76686c4cbbd2c98a7c3ba1f7b532866f8fcb1f95bb96468d8609,democrat
